place_id,name,latitude,longitude,formatted_address,street_number,route,neighborhood,postal_code,curbside_pickup,price_level,rating,user_ratings_total,sun_open,sun_close,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close
ChIJEX3InVbxNIgR7Ks0egVltU0,Nicholas Coffee & Tea Co.,40.44111589999999,-80.00286349999999,"23 Market Square, Pittsburgh, PA 15222, USA",23,Market Square,Downtown,15222,,1,4.5,179,,,0800,1530,0800,1530,0800,1530,0800,1530,0800,1530,0900,1500
ChIJx5zxCnHxNIgRPH6fkywaXag,Cupka's Cafe II,40.42815459999999,-79.97230569999999,"2314 E Carson St, Pittsburgh, PA 15203, USA",2314,East Carson Street,South Side Flats,15203,False,1,4.4,313,1000,0200,1000,0200,1000,0200,1000,0200,1000,0200,1000,0200,1000,0200
ChIJp-Y2qlr3NIgRnaDZ8mfO25w,Dunkin',40.4122911,-80.030688,"1523 Banksville Rd, Pittsburgh, PA 15216, USA",1523,Banksville Road,Beechview,15216,False,1,2.9,134,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000
ChIJVVUibMvzNIgRVZ1yKw3j6MI,Kaibur Coffee,40.457464,-79.9658541,"3138 Dobson St, Pittsburgh, PA 15219, USA",3138,Dobson Street,Polish Hill,15219,,1,4.7,270,0900,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0900,1500
ChIJe3ympVbxNIgRq2bl_i37GQA,Starbucks,40.44025399999999,-80.00225999999999,"7 Market Square, Pittsburgh, PA 15222, USA",7,Market Square,Downtown,15222,,2,4.1,681,0530,2030,0530,2100,0530,2100,0530,2100,0530,2100,0530,2100,0530,2030
ChIJw15qL3TxNIgR1-JYqkctWxo,Cup-Ka-Joe,40.42594700000001,-79.9674545,"31 S 27th St, Pittsburgh, PA 15203, USA",31,South 27th Street,South Side Flats,15203,,1,4.5,198,0700,2000,0600,2000,0600,2000,0600,2000,0600,2000,0600,2000,0700,2000
ChIJ9buawkvyNIgRtuSs0OqiK6I,Ineffable Cà Phê,40.4647586,-79.9593115,"3920 Penn Ave, Pittsburgh, PA 15224, USA",3920,Penn Avenue,Lower Lawrenceville,15224,True,2,4.6,407,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500
ChIJJdPcGIrzNIgR4he_3_nQQxM,COLOMBINO Coffee & Cacao Bar,40.45174189999999,-79.9833991,"2031 Penn Ave, Pittsburgh, PA 15222, USA",2031,Penn Avenue,Strip District,15222,,,4.6,48,0900,1700,0900,1700,0900,1600,0900,1600,0900,1700,0800,1700,0900,1700
ChIJT1r2IFj3NIgRrJ8iwasf9HE,Beto's Pizza,40.4127068,-80.030394,"1473 Banksville Rd, Pittsburgh, PA 15216, USA",1473,Banksville Road,Beechview,15216,False,1,4.5,2449,1200,2200,,,1100,2300,1100,2300,1100,2300,1100,2200,1200,2200
ChIJ9xkce932NIgRSiyVq84hrKY,Arby's,40.414676,-80.030613,"1378 Banksville Rd, Pittsburgh, PA 15216, USA",1378,Banksville Road,Banksville,15216,,1,3.9,575,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
ChIJP26l3tzzNIgRyle3s1NMfac,Chicken Latino,40.40514140000001,-80.03022349999999,"2100 Broadway Ave, Pittsburgh, PA 15216, USA",2100,Broadway Avenue,Beechview,15216,,1,4.6,668,1100,1800,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJUTCorzr3NIgRufBFZYqcUZU,Las Palmas Tacos,40.4099196,-80.0248877,"1616 Broadway Ave, Pittsburgh, PA 15216, USA",1616,Broadway Avenue,Beechview,15216,,,4.5,102,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJV5T8ZFj3NIgRwPq8B4iUjYQ,Namaste India,40.4192308,-80.0303476,"1150 Banksville Rd, Pittsburgh, PA 15216, USA",1150,Banksville Road,Banksville,15216,,,,,,,,,,,,,,,,,,
ChIJ4122GCj3NIgR4EygOp9VQyw,Fiori's Pizzaria,40.40517880000001,-80.0185903,"103 Capital Ave, Pittsburgh, PA 15226, USA",103,Capital Avenue,Brookline,15226,False,1,4.7,3042,1100,0100,1100,0100,1100,0100,1100,0100,1100,0100,1100,0100,1100,0100
ChIJ9R6o7hz3NIgRoXHX6b9F_yI,Kabab and Curry Restaurant - Indian and Pakistani Cuisine,40.404046,-80.0405052,"2890 Banksville Rd, Pittsburgh, PA 15216, USA",2890,Banksville Road,Banksville,15216,,2,4.7,1998,1600,2130,1600,2130,,,1600,2130,1600,2130,1600,2130,1600,2130
ChIJscaPKe_xNIgR2QpQkr3O8h8,Terrene,40.4337618,-80.00457709999999,"224 W Station Square Dr, Pittsburgh, PA 15219, USA",224,West Station Square Drive,South Shore,15219,False,,4.4,102,,,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0930,1530
ChIJt1-O1Tr3NIgRuWJRAaD-mmc,Moonlite Cafe,40.3955514,-80.02280499999999,"530 Brookline Blvd, Pittsburgh, PA 15226, USA",530,Brookline Boulevard,Brookline,15226,False,1,4.6,416,1100,0200,1100,0200,1100,0200,1100,0200,1100,0200,1100,0200,1100,0200
ChIJXTWUdlX3NIgRLsxLV-6novE,Alquisiras Paleteria,40.40522180000001,-80.0301753,"2056 Broadway Ave, Pittsburgh, PA 15216, USA",2056,Broadway Avenue,Beechview,15216,True,,4.5,168,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJv-X66E3xNIgR4rFcM-iZBxQ,The Melting Pot,40.43423599999999,-80.00556929999999,"242 W Station Square Dr, Pittsburgh, PA 15219, USA",242,West Station Square Drive,South Shore,15219,True,3,4.5,1571,1200,2200,1600,2200,1600,2200,1600,2200,1600,2200,1200,2300,1200,2300
ChIJsb73t8v3NIgRXRpXRGzmj0U,Pabellón Venezuelan & Mexican Cuisine,40.40216030000001,-80.0414231,"2957 Banksville Rd, Pittsburgh, PA 15216, USA",2957,Banksville Road,Banksville,15216,True,1,4.6,369,1130,2000,1130,2000,1130,2000,,,1130,2000,1130,2100,1130,2100
ChIJq8aTMiD3NIgRhl34BM3M62I,Slice on Broadway-Beechview,40.4041525,-80.0304689,"2128 Broadway Ave, Pittsburgh, PA 15216, USA",2128,Broadway Avenue,Beechview,15216,,1,4.3,501,1200,2000,,,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJnxGpywT3NIgR8_qyfVf3EM4,Mintt Indian Cuisine,40.40106300000001,-80.0425186,"3033 Banksville Rd, Pittsburgh, PA 15216, USA",3033,Banksville Road,Banksville,15216,True,2,3.9,1002,1700,2130,,,1700,2130,1700,2130,1700,2130,1700,2130,1700,2130
ChIJsf3U_i7xNIgRxQxY564cOZI,Creative Coffee & Supply,40.43851699999999,-79.9999069,"309 Smithfield St, Pittsburgh, PA 15222, USA",309,Smithfield Street,Downtown,15222,,,4.6,72,0900,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1700,0900,1700
ChIJRVKiym7xNIgRPlAkUzhu6q4,Delanie's Coffee,40.4289847,-79.9807539,"1737 E Carson St, Pittsburgh, PA 15203, USA",1737,East Carson Street,South Side Flats,15203,False,1,4.6,513,0800,1800,0700,1900,0700,1900,0700,1900,0700,1900,0700,1900,0700,1900
ChIJfQnDg-LzNIgRW_Yv4dBCzIc,Divvy Coffee & Buns,40.4413173,-79.95697109999999,"3714 Forbes Ave, Pittsburgh, PA 15213, USA",3714,Forbes Avenue,Central Oakland,15213,False,,4.5,106,0800,1800,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,0800,1800
ChIJeSJPCur3NIgRG2JwDtlfD3s,Chip and Kale,40.4053621,-80.0301139,"2102 Broadway Ave, Pittsburgh, PA 15216, USA",2102,Broadway Avenue,Beechview,15216,,,5,7,,,,,0900,1700,0900,1700,0900,1700,,,,
ChIJAUeyl8f3NIgRTwaDXz1HcGs,Oak Hill Post,40.39524689999999,-80.02243469999999,"600 Brookline Blvd, Pittsburgh, PA 15226, USA",600,Brookline Boulevard,Brookline,15226,True,,4.9,222,0900,1500,,,0900,1500,0900,1500,0900,1500,0900,1500,0900,1500
ChIJPVFI4jD3NIgR5Jo9EvY00m8,Jolina's Mediterranean Cuisine,40.392127,-80.017296,"1011 Brookline Blvd, Pittsburgh, PA 15226, USA",1011,Brookline Boulevard,Brookline,15226,,2,4.7,202,,,1100,2030,1100,2030,1100,2030,1100,2030,1100,2130,1100,2130
ChIJ1Vd4DgX3NIgRFCXOWfWXvOw,Coach's Bottleshop & Grille,40.4002855,-80.0430121,"3105 Banksville Rd, Pittsburgh, PA 15216, USA",3105,Banksville Road,Banksville,15216,True,2,4.4,471,1100,0000,1130,0000,1130,0000,1130,0000,1130,0000,1130,0200,1100,0200
ChIJ7UXxRAP0NIgRnHHdP7MB1zY,Wendy's,40.4502649,-80.01888199999999,"725 Allegheny Ave, Pittsburgh, PA 15233, USA",725,Allegheny Avenue,Chateau,15233,False,1,3,1585,0700,0100,0700,0100,0700,0100,0700,0100,0700,0100,0700,0100,0700,0100
ChIJ59EdawP0NIgRRbOjAheTl7U,Taco Bell,40.4498098,-80.01870559999999,"705 Allegheny Ave, Pittsburgh, PA 15233, USA",705,Allegheny Avenue,Chateau,15233,,1,3.3,1843,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
ChIJ0wO9t0b0NIgR1aZ3xP_Knco,Don's Diner,40.4716367,-80.0373157,"1729 Eckert St, Pittsburgh, PA 15212, USA",1729,Eckert Street,Marshall-Shadeland,15212,,1,4.6,267,,,,,0630,1300,0630,1300,0630,1300,0630,1300,0630,1200
ChIJb6K0JAT0NIgRDyAPYKZrgVw,Allegheny Sandwich Shoppe,40.452474,-80.015119,"822 Western Ave, Pittsburgh, PA 15233, USA",822,Western Avenue,Allegheny-West,15233,,1,4.7,350,,,,,0730,1430,0730,1430,0730,1430,0730,1430,0730,1330
ChIJk17kWQL0NIgRMkFV0rbi3l0,Hickory Bridge BBQ Co,40.447642,-80.016862,"100 Art Rooney Ave, Pittsburgh, PA 15212, USA",100,Art Rooney Avenue,North Shore,15212,,,,,,,,,,,,,,,,,,
ChIJM_ImXwP0NIgRgEEMEoJeE9c,McDonald's,40.45083959999999,-80.0189925,"801 Allegheny Ave, Pittsburgh, PA 15233, USA",801,Allegheny Avenue,Chateau,15233,True,1,2.9,1630,0000,,,,,,,,,,,,,
ChIJBRq4_cX1NIgR_V4__5IL_-Q,Tony's Pub,40.4520412,-80.01676789999999,"900 Western Ave, Pittsburgh, PA 15233, USA",900,Western Avenue,Allegheny-West,15233,False,,5,2,1030,2100,,,,,1130,2200,1130,2200,1130,2300,1030,2300
ChIJ2_KpOwL0NIgRlwzYNY03vzI,Goal Line,40.4473161,-80.0152173,"100 Art Rooney Ave, Pittsburgh, PA 15212, USA",100,Art Rooney Avenue,North Shore,15212,,,3,2,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJezxPEXzzNIgRRVigvGgRNHQ,North Shore Tavern,40.44822019999999,-80.0039053,"120 Federal St, Pittsburgh, PA 15212, USA",120,Federal Street,North Shore,15212,,,4.4,370,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0030,1100,0030
ChIJI2q7FAL0NIgRUoBKaGaPw3A,Quaker Steak & Lube,40.4467648,-80.0157603,"100 Art Rooney Avenue Sec. 109 & Sec. 136 Stadium, Great Hall Area, Pittsburgh, PA 15212, USA",,,North Shore,15212,True,2,3.5,25,0000,,,,,,,,,,,,,
ChIJg888LAD0NIgRv6CEQUat1uc,The Foundry | Table & Tap,40.445705,-80.01126699999999,"381 N Shore Dr, Pittsburgh, PA 15212, USA",381,North Shore Drive,North Shore,15212,True,2,4.2,698,1100,2200,,,1600,2100,1600,2100,1600,2100,1600,2200,1100,2200
ChIJkzZRclbxNIgRVOheuNrywO8,Cafe Milano,40.4431334,-80.0025034,"134 6th St, Pittsburgh, PA 15222, USA",134,6th Street,Downtown,15222,,1,4.3,617,1000,0100,1000,0100,1000,0100,1000,0100,1000,0100,1000,0100,1000,0100
ChIJHaLGRefzNIgRf_UaVEuRZtE,Gaucho Parrilla Argentina,40.44278239999999,-80.0025062,"146 6th St, Pittsburgh, PA 15222, USA",146,6th Street,Downtown,15222,,2,4.6,3418,,,,,1600,2200,1600,2200,1600,2200,1600,2200,1600,2200
ChIJK5NZfKLzNIgR6G1JvYJpRLw,40 North at Alphabet City,40.4555452,-80.0074976,"40 W North Ave, Pittsburgh, PA 15212, USA",40,West North Avenue,Central Northside,15212,,,4.7,67,1700,2100,,,,,1630,2100,1630,2100,1630,2200,1630,2200
ChIJU-E_KhvzNIgRfi53Eoj79i8,Fig & Ash,40.4537583,-80.0001581,"514 E Ohio St, Pittsburgh, PA 15212, USA",514,East Ohio Street,East Allegheny,15212,False,,4.8,465,,,,,1700,2200,1700,2200,1700,2200,1700,2300,1700,2300
ChIJ4ws4DVbxNIgRfdiGwIuzWB4,Alihan's Mediterranean Cuisine,40.4432423,-80.0025689,"124 6th St, Pittsburgh, PA 15222, USA",124,6th Street,Downtown,15222,,2,4.3,688,1130,2200,1200,2100,,,1200,2100,1200,2100,1200,2300,1130,2300
ChIJ90_BBVbxNIgRMNH1vKBRHmc,Christos Mediterranean Grille,40.4431832,-80.0025009,"130 6th St, Pittsburgh, PA 15222, USA",130,6th Street,Downtown,15222,True,2,4.4,400,1100,2100,1100,2100,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJeXU5zVnxNIgR3UQGKB03IE8,Talia,40.4412945,-79.9968367,"425 Sixth Ave, Pittsburgh, PA 15219, USA",425,Sixth Avenue,Downtown,15219,True,3,4.4,274,,,,,1700,2100,1700,2100,1700,2100,1700,2200,1700,2200
ChIJ4SPCK1HxNIgR1cH9Pmy4gFI,Ephesus Pizza,40.4399863,-80.002326,"219 Fourth Ave, Pittsburgh, PA 15222, USA",219,Fourth Avenue,Downtown,15222,,1,4.2,438,,,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100
ChIJReLa5-_zNIgRj2_pLh7ZKpQ,Verdetto's | Bar & Restaurant,40.45527779999999,-79.99694439999999,"814 Madison Ave, Pittsburgh, PA 15212, USA",814,Madison Avenue,East Allegheny,15212,False,1,4.2,180,1100,0200,1200,0200,1200,0200,1200,0200,1200,0200,1200,0200,1100,0200
ChIJsy6SvvfzNIgRTl_IG4-Rel8,Hook Fish and Chicken,40.45642050000001,-80.0071042,"1221 Federal St, Pittsburgh, PA 15212, USA",1221,Federal Street,Central Northside,15212,,1,4.1,479,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJxw4q8gP0NIgRe9Z24doswug,Starbucks,40.449994,-80.0155217,"808 Ridge Ave, Pittsburgh, PA 15212, USA",808,Ridge Avenue,Allegheny-West,15212,False,2,3.8,64,0800,1300,0700,1700,0700,1700,0700,1700,0700,1700,0700,1700,0800,1300
ChIJt1OJZVbxNIgRby17EsOaQl8,Starbucks,40.44249369999999,-80.00227629999999,"202 6th St, Pittsburgh, PA 15222, USA",202,6th Street,Downtown,15222,,2,4.3,527,0530,1930,0500,1930,0500,1930,0500,1930,0500,1930,0500,1930,0530,1930
ChIJ9y_Onk3yNIgRg1Zzijr0ge4,Geppetto Cafe,40.47008049999999,-79.9609069,"4121 Butler St, Pittsburgh, PA 15201, USA",4121,Butler Street,Central Lawrenceville,15201,True,2,4.7,887,0900,1600,0900,1500,0900,1500,0900,1500,0900,1500,0900,1500,0900,1600
ChIJQaqAlUzxNIgRhBrec58hGCM,Grand Brew,40.4310128,-80.007306,"122 Shiloh St, Pittsburgh, PA 15211, USA",122,Shiloh Street,Mount Washington,15211,,1,3.9,212,0700,1900,0700,1900,0700,1900,0700,1900,0700,1900,0700,1900,0700,1900
ChIJYT9vcx30NIgRcIAOt5Q9ngM,Ciao,40.4474198,-80.0223528,"777 Casino Dr, Pittsburgh, PA 15212, USA",777,Casino Drive,Chateau,15212,,,2.6,5,0000,,,,,,,,,,,,,
ChIJYwQ1VljxNIgRQTy1kUgaT0E,Starbucks,40.441304,-79.995076,"600 Grant St, Pittsburgh, PA 15219, USA",600,Grant Street,Downtown,15219,False,2,4.2,53,,,0530,1630,0530,1630,0530,1630,0530,1630,0530,1630,,
ChIJN04B10nxNIgRJp6B4Afp9iI,Treats n Beans,40.4406696,-79.9587107,"118 Meyran Ave, Pittsburgh, PA 15213, USA",118,Meyran Avenue,West Oakland,15213,,1,4.5,185,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJ2YbrXVjxNIgRhCOLgZcNS4k,Au Bon Pain,40.44127080000001,-79.9950191,"600 Grant St, Pittsburgh, PA 15219, USA",600,Grant Street,Downtown,15219,,2,3.3,27,,,0700,1400,0700,1400,0700,1400,0700,1400,0700,1400,,
ChIJS5rmxDr3NIgRUf_lWo0F_AU,Pitaland,40.3948565,-80.0221186,"620 Brookline Blvd, Pittsburgh, PA 15226, USA",620,Brookline Boulevard,Brookline,15226,,1,4.8,1207,1000,1600,0800,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1900
ChIJv_rbhDr3NIgRUBkvX7v9iiY,Antonio's Pizzeria,40.3936385,-80.0201379,"758 Brookline Blvd, Pittsburgh, PA 15226, USA",758,Brookline Boulevard,Brookline,15226,False,1,4.4,192,1200,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJr4Wg9TD3NIgR8jYspDUxnz8,Hank's Hotdogs Too,40.39278989999999,-80.0184546,"919 Brookline Blvd, Pittsburgh, PA 15226, USA",919,Brookline Boulevard,Brookline,15226,,1,4.4,114,,,1000,1500,1000,1500,1000,1500,1000,1500,1000,1500,1000,1500
ChIJn-G15zD3NIgRr6pChHoTvvg,Tong Garden,40.3918357,-80.0176506,"956 Brookline Blvd, Pittsburgh, PA 15226, USA",956,Brookline Boulevard,Brookline,15226,,1,4.2,109,,,1200,2030,1200,2030,1200,2030,1200,2030,1200,2030,1200,2030
ChIJQ9yvbpX3NIgRc042Rjs7NTk,Marisquería Insomnia,40.3932952,-80.0198669,"810 Brookline Blvd, Pittsburgh, PA 15226, USA",810,Brookline Boulevard,Brookline,15226,,,2.8,13,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJA05yFiD3NIgRgQjy44EeirI,Big Shot Bob's House of Wings - Beechview,40.3979392,-80.02619059999999,"109 Brookline Blvd, Pittsburgh, PA 15226, USA",109,Brookline Boulevard,Brookline,15226,,2,4.3,279,1200,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJuXiLVh_3NIgR1gEbGJ7L4Ps,Los Inmortales Fondita Con Sabor Latino!,40.4020113,-80.0314202,"2318 Broadway Ave, Pittsburgh, PA 15216, USA",2318,Broadway Avenue,Beechview,15216,,,5,1,,,,,,,,,,,,,,
ChIJzSivPST3NIgRi2_ge7NCRnM,Wendy's,40.4002491,-80.0241029,"2410 W Liberty Ave, Pittsburgh, PA 15226, USA",2410,West Liberty Avenue,Beechview,15226,False,1,3.2,1235,0630,0200,0630,0200,0630,0200,0630,0200,0630,0200,0630,0200,0630,0200
ChIJM0mc_tX3NIgRt5RrS_GeFIY,The Kickstand Sandwich Shop,40.3922298,-80.0181896,"936 Brookline Blvd, Pittsburgh, PA 15226, USA",936,Brookline Boulevard,Brookline,15226,,2,4.3,114,,,1100,1800,1100,1800,1100,2000,1100,2000,1100,2200,1100,2200
ChIJXYG7tf73NIgRy-hEEhs2izg,Vinny's Pizza,40.3952361,-80.02242380000001,"618 Brookline Blvd Apartment 2, Pittsburgh, PA 15226, USA",618,Brookline Boulevard,Brookline,15226,True,2,3.2,67,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,0100,1000,0100
ChIJofC1eTD3NIgRdfPYN3H9CxI,Insomnia Discotec,40.3933869,-80.0197731,"810 Brookline Blvd, Pittsburgh, PA 15226, USA",810,Brookline Boulevard,Brookline,15226,True,,3.9,163,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJD-2ViDD3NIgRYov1UwTv3rg,Fox's Pizza Den of Brookline,40.392821,-80.019119,"902 Brookline Blvd, Pittsburgh, PA 15226, USA",902,Brookline Boulevard,Brookline,15226,,1,4.5,168,1200,2000,1500,2100,1500,2100,1500,2100,1500,2100,1100,2100,1100,2100
ChIJ3ejbFb_zNIgRbaGSDkFD6Jw,Scratch & Co.,40.4643519,-79.98229889999999,"1720 Lowrie St, Pittsburgh, PA 15212, USA",1720,Lowrie Street,Troy Hill,15212,True,2,4.6,439,0900,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0900,2100
ChIJQXXnMXXzNIgRfNk6_IE9l7g,De Fer Coffee & Tea @ Troy Hill,40.46674989999999,-79.9823218,"1800 Rialto St, Pittsburgh, PA 15212, USA",1800,Rialto Street,Troy Hill,15212,,,4.7,15,0800,1500,,,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500
ChIJ81YsC1LyNIgRRnRiwcOybnk,Kickback Pinball Cafe,40.4712336,-79.9597546,"4326 Butler St, Pittsburgh, PA 15201, USA",4326,Butler Street,Central Lawrenceville,15201,False,1,4.6,349,1000,1900,,,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
ChIJm-4CqZzzNIgR7EX7MH7PMTg,The Nook,40.4672205,-79.9641709,"3811 Butler St, Pittsburgh, PA 15201, USA",3811,Butler Street,Lower Lawrenceville,15201,True,2,4.5,104,0900,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0900,1500
ChIJ41sM7mjzNIgRgxftFyYQwM0,Adda Coffee & Tea — Garfield (Bazaar),40.4653704,-79.9449679,"4905 Penn Ave, Pittsburgh, PA 15224, USA",4905,Penn Avenue,Garfield,15224,True,,4.7,40,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500
ChIJnUb3DUzzNIgRZorWWibf-lI,Arriviste Coffee Bar @ Pane è Pronto,40.45553609999999,-79.9779523,"2627 Penn Ave, Pittsburgh, PA 15222, USA",2627,Penn Avenue,Strip District,15222,False,,,,,,,,0800,1800,0800,1800,0800,1800,0800,1800,0800,1800
ChIJw5DqBxHyNIgRFODaRgikWLg,Cafe Moulin,40.451686,-79.9332924,"732 Filbert St, Pittsburgh, PA 15232, USA",732,Filbert Street,Shadyside,15232,True,2,4.6,1068,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600
ChIJ-6roCurzNIgRjTcSLTAsu9Y,Tammys Place,40.4595872,-79.98630419999999,"1354 Goettmann St, Pittsburgh, PA 15212, USA",1354,Goettmann Street,Troy Hill,15212,False,1,4.5,204,0800,0200,0800,0200,0800,0200,0800,0200,0800,0200,0800,0200,0800,0200
ChIJx_dVIsHzNIgRVOx-Y_MMsvQ,EYV Restaurant,40.4536202,-80.0008352,"424 E Ohio St, Pittsburgh, PA 15212, USA",424,East Ohio Street,East Allegheny,15212,True,,,,,,,,,,,,,,,,,
ChIJyYvQIvzzNIgRxWHi73BFA8U,Carmi Express,40.4564123,-80.0071013,"1219 Federal St, Pittsburgh, PA 15212, USA",1219,Federal Street,Central Northside,15212,,,3.3,27,,,,,1100,1900,1100,1900,1100,1900,1100,1900,1100,1900
